0.13956532,-0.15077251,-0.15029077,-0.045975506,0.029638452
0.10384594,-0.2010132,-0.20805183,-0.20371217,0.02229542
-0.027549744,-0.20684645,-0.4477864,-0.20035781,0.20092471
-0.030921122,-0.25876418,-0.41323873,-0.20369436,-0.029411154
-0.09504758,-0.23979223,-0.3571612,-0.2908851,-0.062964626
-0.1263731,-0.027277436,0.04122438,0.13475935,0.091412134
-0.09675148,0.03626559,0.018319458,0.13183877,0.096389055
-0.019704444,-0.018105267,0.052476544,0.047355127,-0.026732523
-0.037560184,-0.009971269,0.014878212,0.022466952,0.046497345
0.023188647,0.06365636,0.01968918,0.011140883,-0.088099405
-0.0026699195,0.031242304,0.060517717,-0.35475332,-0.19004941
-0.015720084,0.052807264,-0.0387954,-0.2760993,-0.38077724
0.05385634,0.204547,0.1050117,-0.014873482,-0.053418268
0.035863258,0.01991882,0.07237238,-0.1706997,-0.18731213
0.08872275,0.06924155,0.056456838,0.04919111,0.042233493
0.03304132,0.0108394325,0.02877576,0.03432853,0.02608824
-0.078431554,-0.07998499,0.0015034386,-0.017424434,-0.012581069
-0.10414939,-0.035728272,-0.0070845843,-0.011299087,-0.022066588
-0.10593896,-0.07885088,-0.022959352,0.01128808,0.019158715
-0.093662836,-0.061939664,-0.018709058,0.019362688,0.12907815
0.18086159,0.11461487,0.14961387,0.01049294,-0.1346244
0.13924846,0.08425515,0.043883868,0.031776484,0.030368848
0.08963446,0.094801955,-0.046785954,-0.016907053,-0.019422842
0.08381854,-0.0013453172,-0.045018654,-0.032654963,-0.021557149
-0.06676109,-0.1337141,-0.16437882,-0.043607175,-0.06731761
0.07173913,0.07355756,-0.09412781,-0.16129865,-0.060562912
-0.06250313,0.11712106,0.049725972,-0.25062737,-0.08304505
0.06844188,0.10434443,0.061901662,-0.26969272,0.014720577
0.073666126,0.0712815,0.00039233943,-0.15920147,-0.04681943
0.057348527,-0.015322813,0.048600897,-0.1228776,0.03741063
-0.07624892,0.10205199,0.01306758,0.09225653,-0.16965894
-0.010090338,0.08207751,-0.01835675,-0.20246248,-0.06838133
0.036308903,0.014713625,-0.047380604,0.041582536,0.03264024
-0.08898522,0.08469131,-0.09870409,-0.018942865,0.06985655
-0.080214545,-0.010070186,0.029197535,-0.08661294,-0.073981404
0.07255537,0.061859827,-0.10950168,-0.076234624,-0.12059916
0.02781457,0.012366533,-0.0061660362,-0.009494898,-0.119787924
0.07883525,0.011448529,-0.00393529,-0.15090388,-0.033985637
-0.09294499,-0.103998356,0.0033956207,-0.22716214,0.030842708
-0.06746652,0.09633705,-0.052136462,-0.027328622,0.09972844
-0.011591893,0.05056311,-0.07301833,-0.32451123,-0.093255505
-0.028815737,-0.015246791,-0.030150633,-0.2897285,-0.2594502
0.023418684,0.024799673,-0.0020980258,-0.3047757,-0.14618416
-0.02587867,0.012185753,0.048457395,-0.14796858,-0.1056656
-0.015850255,0.11044725,-0.042660117,-0.010683546,0.013691275
0.063726254,-0.16410442,-0.24530818,0.0214659,0.021739189
0.15390897,-0.12336142,-0.17426033,0.042465307,0.009843069
0.02494112,-0.11087924,-0.29141468,-0.09223155,-0.0866264
-0.108040996,-0.13303447,-0.16260824,-0.07578864,-0.122576445
0.050091643,0.08914104,-0.10101857,0.046041146,0.05712775
0.048586313,0.016317833,-0.09886215,-0.10314735,0.043017916
0.070456095,-0.038830902,-0.13361354,-0.1962907,-0.09821385
0.050987616,0.031723347,-0.007927035,-0.065852165,-0.08955154
0.00544736,-0.016825343,-0.06790359,-0.017677542,-0.0723176
-0.070418924,-0.049991917,-0.06670111,0.07573521,0.07677072
0.07212533,0.04558266,0.0029769647,-0.031138929,0.013731757
0.09550141,0.016914936,0.050612487,-0.00017718802,-0.068390176
-0.030370006,0.0112868,0.02457862,0.030696075,0.019113418
-0.054060932,-0.063605905,-0.049932063,-0.03632784,-0.20335914
0.013991382,-0.06732274,-0.02132,-0.04708538,-0.14386247
0.1292708,0.1321458,0.10184163,0.16265404,0.07624817
0.0928734,0.18984859,-0.0053382735,-0.08620749,-0.013330275
0.13646615,0.1217092,0.034285005,-0.04549945,-0.07331834
0.014043316,0.13321571,-0.049167983,-0.051255926,0.046161763
-0.042159244,0.0202316,-0.0701173,0.014290256,-0.07238249
0.066195436,-0.07438779,0.017026175,-0.07533369,0.03526735
-0.047852274,0.023595875,-0.03063688,-0.08991066,-0.072926044
-0.03470892,0.0052050133,-0.090130456,-0.063502684,0.07394938
-0.13543485,-0.006871821,-0.05964874,-0.17042388,0.0071214214
-0.16567026,-0.006350072,0.05686546,-0.14237288,-0.05118572
-0.038308855,0.033047624,-0.04762057,-0.07103813,0.017331807
0.0077882027,0.06164691,-0.016637167,0.08492306,0.040616333
0.019343456,0.030139286,0.0017397795,0.02643317,-0.010948005
0.005333495,0.034127057,-0.0040377816,-0.00860915,-0.054918736
-0.05249826,0.041644912,0.0889726,-0.013305621,-0.045740247
0.05350445,-0.115073286,-0.08026507,0.06429264,0.16566189
0.1356654,-0.09114549,-0.080678426,0.027460242,0.15880947
0.059156716,-0.10859757,-0.11728617,-0.07642246,0.051835667
0.13604319,0.021035763,-0.009857239,0.040028676,0.04066577
0.20373324,0.032260116,-0.028563514,-0.07078937,0.007094295
-0.08931676,-0.02184411,-0.042300638,0.027165186,0.08451304
-0.013610746,0.07033986,0.07209657,0.099623635,0.024988186
0.0032408999,0.004536926,0.0974515,-0.04351121,-0.101919904
-0.032695103,0.012895033,0.057195045,-0.071930714,-0.016946508
-0.04160287,-0.048020568,0.004875948,-0.01736359,0.013926246
0.037620977,0.027277552,0.017252794,0.0028103942,0.043943588
0.1652429,0.1229051,-0.057969134,-0.062372282,0.0813915
0.12814015,-0.0028237645,-0.0069509037,0.060541216,0.095138796
0.040905677,-0.068356946,0.04289109,0.06178123,0.037519317
0.05604715,0.079701334,-0.030012585,0.008178592,-0.036735397
0.10126522,0.07689595,0.0697926,-0.058101363,0.049875725
0.1480481,0.11341619,0.064636864,-0.039896846,0.045845106
0.11005084,0.015012309,0.03963599,0.02009511,0.008732518
-0.0009723262,0.11613424,0.046670366,0.043872774,0.0194981
0.022303099,0.0074828477,0.009317016,0.05809826,-0.0325744
-0.06154203,-0.054743007,0.024992893,0.056764346,0.0540685
-0.09243687,-0.11723008,-0.047594227,0.018867306,0.00043324783
-0.16904911,-0.026741894,-0.08357883,0.10012652,0.015601914
0.059325367,-0.039999258,-0.046599306,-0.04523521,-0.066443495
0.0578463,-0.03683784,0.043173764,0.1106982,0.012847135
-0.038963452,-0.10469494,-0.2793742,-0.34176219,-0.14800586
0.014869794,-0.15782906,-0.16671035,-0.16468431,-0.058678467
0.054408595,0.05565612,-0.09989053,-0.17472556,0.03461676
-0.1109075,-0.18247516,-0.087290294,-0.1321767,0.00020664075
0.016783124,-0.04677912,-0.050000012,-0.106786005,0.13034065
0.033758774,0.057568885,-0.032726172,0.035602946,-0.012054041
-0.027832117,-0.0422736,0.012057246,-0.036235165,0.006851177
0.0070689395,-0.039226566,0.01781684,0.031262107,0.036554366
-0.049515396,-0.02257207,-0.021025393,0.027229026,0.039191417
-0.009502924,0.029793726,0.03698477,-0.015706416,-0.027590655
0.014237869,0.10247445,0.029207664,-0.03347247,0.0069187647
0.010203322,-0.1677384,0.07179269,0.030042654,0.0022865823
0.04514968,-0.07121258,0.0303507,0.025111424,0.022580417
0.0010959695,0.080505006,-0.01864292,-0.03741767,-0.027457558
-0.039287537,-0.094722226,0.04740025,0.1085759,-0.011095124
0.09819182,-0.04499111,-0.10660972,-0.2423419,-0.06801338
-0.102445945,-0.33542937,-0.2764144,-0.036042996,0.10179605
0.018486723,0.012370242,-0.023186743,-0.1212957,0.08307697
-0.010880832,0.033672523,-0.073237345,0.084441744,0.015234858
-0.035984114,-0.084747225,-0.07110935,0.005693793,0.03960959
-0.0029288833,-0.027922025,-0.034881607,-0.011979081,0.053829815
-0.0075957365,-0.057918184,-0.046201583,0.027975924,0.031378243
-0.0016856736,-0.11666033,-0.14161603,-0.036848012,0.15700577
-0.1814367,-0.4631604,-0.033315603,-0.1751254,-0.07191036
-0.08220377,-0.119207524,-0.22916435,-0.30723053,-0.23410894
0.07649077,0.06162754,0.09434259,0.16529574,0.056065764
0.014361475,0.07088941,0.05714494,0.042168107,-0.03106395
0.02450051,0.056764908,0.09859165,0.034944076,0.06862612
-0.021055054,-0.05206924,0.06970628,-0.003368868,0.11909751
-0.0282068,-0.021593932,0.008074451,0.049563006,0.05083257
-0.21982709,-0.12221205,0.08548686,-0.00039169763,0.007842428
-0.020695861,-0.14053437,-0.025143996,-0.052905444,0.0014564132
-0.13218626,-0.0005638503,-0.020069301,0.04730354,-0.018415915
-0.14376101,-0.07122237,-0.058361616,0.05612077,-0.13599472
-0.05892338,-0.016318986,-0.07660748,-0.26562047,-0.069575965
0.05572393,-0.051597226,0.08364973,-0.14861582,-0.08191971
0.033532295,0.09379623,-0.041960094,-0.07118271,-0.05557769
-0.03683039,0.0778723,-0.059431765,-0.12653425,0.06332643
0.041442674,-0.049397558,0.06465303,-0.05868778,-0.0022502386
-0.11381971,0.036141146,0.028808737,0.012609053,0.03450208
-0.09001939,-0.13134618,0.044572186,-0.039973963,0.07644362
-0.045665473,-0.09443675,0.117571115,0.06059325,-0.00656449
-0.095792055,-0.08742792,-0.12361086,0.036707822,0.043897603
0.037171856,-0.00400067,0.04482633,0.09693442,-0.0015544565
0.0042218287,0.049734883,0.049826153,0.07776757,0.08827204
0.026344202,-0.2631991,-0.3227899,-0.15166473,0.033816356
0.152926,-0.22251828,-0.23524274,-0.0667458,0.08006405
0.06607588,-0.25109386,-0.35055706,-0.26595542,-0.026799569
0.0436075,-0.14687645,-0.25861913,0.01860758,0.0014696481
0.10299213,0.0654196,-0.09461462,0.006060031,0.17803219
0.119406946,0.18131459,-0.0019926056,-0.054028247,-0.052633513
0.09373287,-0.20601653,-0.1152109,-0.22656816,-0.03093124
0.009992364,-0.031273413,-0.10236467,-0.037260264,0.101013616
-0.009141673,-0.033853363,0.0062328824,0.022271806,0.054122623
0.11531446,0.06525988,0.07194739,-0.08331743,0.024620248
-0.0069106296,-0.017641405,0.01422135,0.06561903,-0.03268664
-0.0047598314,0.037235398,-0.009491031,0.034678347,-0.070306875
-0.121675685,0.017794134,0.0009210339,0.049990136,-0.018461524
-0.059779663,-0.0021899068,0.024914792,-0.05600222,-0.08745271
-0.010889869,0.023902034,-0.0010358496,-0.06940527,0.0027962448
0.096754305,0.07318465,0.07863932,0.078373455,0.040723406
0.08820741,0.06977506,0.080383435,0.056617565,-0.02339901
-0.020228894,0.00039642176,0.017253647,0.19266325,0.04696288
-0.10292808,-0.06150476,0.037713915,0.05319277,0.2150356
