0.051159102,-0.13759142,0.09068838
-0.1142747,-0.033787236,0.13957082
-0.08086424,0.052638385,0.2140449
0.21753952,-0.048377216,0.18600594
0.05786301,0.2739089,0.12433279
-0.085321784,-0.038085982,-0.17719923
0.088046364,-0.056767117,-0.042738833
-0.014999326,0.08249641,-0.038751468
0.1361268,-0.027261741,-0.005571936
-0.008623616,0.2365335,0.1901738
-0.11010153,-0.043192983,-0.07590562
-0.145066,0.06440045,-0.16121583
-0.07239647,-0.21665192,0.15919517
0.10600755,0.076014325,0.05298365
0.032006428,-0.051418204,0.07042248
-0.046716392,-0.11410271,-0.15439306
-0.16451113,-0.0007092803,-0.33781976
0.14334692,0.11252183,0.16030283
-0.029138332,0.11632917,0.13001032
0.092640966,-0.055234417,0.12956628
-0.089224026,-0.098450474,0.16880001
-0.10094885,-0.04745339,0.013776074
0.112152874,0.061309256,-0.09295235
-0.08689516,0.15336268,-0.013178029
0.09686588,-0.050680272,-0.07557519
-0.19174412,0.00046886352,0.07186964
-0.16071522,-0.03920178,0.15370487
-0.061154645,-0.047451887,0.16234824
-0.06579416,-0.19347112,-0.009366966
0.094459176,-0.21330667,0.07325341
0.053108394,-0.041804858,0.038139798
-0.061397627,0.06956527,-0.016896985
-0.042345174,0.13052702,0.03590683
0.08053872,-0.23453875,0.116639264
-0.061620835,-0.17963026,0.062349178
0.06852625,-0.06413579,0.016577287
0.07093331,0.017401941,-0.006024552
0.051626783,-0.001178301,-0.0074734683
0.036994364,-0.16605952,-0.0066177566
-0.062264178,-0.0022606757,-0.0052196
0.07099846,0.03730496,0.18811148
-0.1735714,-0.09026417,-0.022360895
0.03211137,-0.13259028,-0.2299523
-0.09113988,-0.032825384,-0.14112258
-0.1290939,0.013666193,-0.10808881
-0.007579165,0.033327043,0.0056914575
-0.13980708,-0.0045873164,-0.035022125
-0.07392188,0.098279044,-0.05205115
0.04477182,0.07808881,0.08277212
0.087532714,0.05274623,-0.0012300753
0.05498127,-0.06270451,-0.029970344
-0.015180502,-0.012518256,-0.18333311
-0.10225688,-0.09144233,-0.03775679
0.14476267,-0.01589252,0.035859905
-0.08252918,-0.18104154,-0.012582326
-0.013257369,0.0738915,0.06085856
0.24462879,0.1251484,-0.0232086
-0.045643505,-0.046997346,-0.032775354
-0.10748797,0.04881483,-0.0036534616
-0.08086926,0.081329525,-0.07410245
-0.00037264946,-0.081051305,-0.14070235
0.0013492476,-0.09326254,-0.013885807
-0.10169793,0.2177051,-0.061068177
-0.0059121065,-0.13931887,-0.11454297
-0.104846165,0.08853819,-0.0010491778
-0.006370389,0.036185835,-0.00011959966
0.051539887,0.1278094,-0.09828684
-0.04798636,-0.056947257,-0.092511296
-0.072405286,-0.0072462177,-0.22071601
0.0834464,-0.17018498,-0.27947968
0.1727526,-0.017472222,-0.14603628
0.08589662,-0.0046209116,0.020406334
0.07441597,0.027333839,0.034323882
0.060369544,-0.0057173762,-0.07594818
0.06705207,0.09294502,0.18702836
-0.077970006,0.021150544,0.08624798
0.014973849,-0.08501393,-0.20672023
0.08065548,0.14945003,0.03531963
-0.029538035,0.036475126,-0.05883491
-0.115205765,-0.046066456,-0.072059214
-0.036738347,-0.030139659,-0.05844743
-0.069515474,-0.3445508,-0.027290985
0.054785077,0.025817044,0.07737112
-0.032975372,0.06714799,0.012934317
-0.027915139,0.019371541,0.0053829355
-0.021233356,0.0205856,-0.030224811
0.070897184,0.1299881,-0.068280324
-0.071844995,-0.15756671,-0.036942948
-0.069143936,0.051318213,-0.09330049
-0.061518174,-0.0762171,0.07854372
-0.030188529,0.048558336,-0.14809573
-0.08068124,0.028680127,0.07252823
-0.18554239,-0.11709708,-0.20851485
0.17300142,0.06978766,-0.002498312
-0.055290442,-0.0009619931,0.14566717
0.1078792,0.0073911753,-0.10382998
0.13220179,0.07306635,-0.005660033
0.0022534141,-0.18274638,-0.05305801
-0.2614538,0.10840724,-0.17993689
0.030513344,-0.092287436,-0.07310383
0.026788035,0.111575566,0.024263242
-0.0011698587,-0.08099673,-0.052160293
0.07808006,0.02279866,-0.061937246
0.064564824,-0.043955892,-0.15297653
0.021888658,0.06154242,-0.22123884
-0.028072283,-0.119796045,-0.034747712
0.07832732,-0.18623346,-0.042774953
0.018369341,-0.119195,-0.0070500723
0.03262892,0.0055798013,0.10965929
-0.0897378,-0.07664201,0.10781882
-0.12643854,-0.03480333,-0.008198638
-0.121237695,-0.09070309,-0.21510974
0.011111124,0.05192027,-0.09160737
0.11608112,-0.04004806,-0.08996199
0.039480414,-0.087730944,0.22522385
0.062047184,0.21342693,-0.005885181
0.10765488,0.12583101,0.009343239
